product_id,old_name,category,price,base_price,status,amount,user_id,region,priority
P0675,Mouse,Electronics,46121.73,37948.01,Pending,46121.73,,East,Medium
P0676,Table,Furniture,47259.77,44616.13,Cancelled,47259.77,1676,South,High
P0677,Watch,Accessories,71027.72,61305.08,Completed,71027.72,1677,West,High
P0678,Phone,Electronics,6353.71,5513.6,Pending,6353.71,1678,West,High
P0679,Mixer,HomeAppliance,72665.85,63804.79,Completed,72665.85,1679,South,High
P0680,Bag,Accessories,3706.84,3727.65,Pending,3706.84,1680,West,High
P0681,Bag,Accessories,9576.69,8011.75,Completed,9576.69,1681,East,High
P0682,Watch,Accessories,35448.27,29886.38,Completed,35448.27,1682,East,Medium
P0683,Fan,HomeAppliance,29644.86,31069.12,Pending,29644.86,1683,North,High
P0684,Mouse,Electronics,30067.81,24799.37,Pending,30067.81,1684,West,Medium
P0685,Fan,HomeAppliance,33267.55,32490.46,Completed,33267.55,1685,East,Low
P0686,Keyboard,Electronics,58377.88,48101.74,Cancelled,58377.88,1686,West,Low
P0687,Shirt,Clothing,20227.44,18107.89,Pending,20227.44,1687,South,High
P0688,Shirt,Clothing,40562.71,35571.4,Cancelled,40562.71,1688,East,Low
P0689,Shoes,Clothing,50032.03,47200.87,Cancelled,50032.03,1689,North,Low
P0690,Bottle,Kitchen,66257.65,60980.18,Cancelled,66257.65,1690,South,Low
P0691,Keyboard,Electronics,39460.47,40623.43,Cancelled,39460.47,1691,North,Medium
P0692,Fan,HomeAppliance,11389.92,9651.37,Completed,11389.92,1692,North,Medium
P0693,Laptop,Electronics,29042.02,24727.42,Completed,29042.02,1693,South,High
P0694,Keyboard,Electronics,75609.85,67514.91,Cancelled,75609.85,1694,East,High
P0695,Fan,HomeAppliance,67236.49,59842.32,Completed,67236.49,1695,South,High
P0696,Headphones,Electronics,56895.87,48342.6,Completed,56895.87,1696,South,Low
P0697,Fan,HomeAppliance,51509.28,53160.59,Completed,51509.28,1697,East,Medium
P0698,Fan,HomeAppliance,66855.86,54015.18,Completed,66855.86,1698,South,Medium
P0699,Chair,Furniture,7759.1,6888.31,Completed,7759.1,1699,East,Low
P0700,Mouse,Electronics,7507.56,6644.0,Cancelled,7507.56,1700,North,High
P0701,Table,Furniture,50774.21,48705.5,Cancelled,50774.21,1701,South,High
P0702,Mixer,HomeAppliance,9947.33,8990.0,Completed,9947.33,1702,West,Low
P0703,Keyboard,Electronics,20622.9,16763.91,Completed,20622.9,1703,South,High
P0704,Shoes,Clothing,77375.71,74248.68,Pending,77375.71,1704,South,Low
P0705,Mouse,Electronics,15656.43,13874.08,Completed,15656.43,1705,West,Medium
P0706,Bottle,Kitchen,16700.71,16758.31,Cancelled,16700.71,1706,East,Medium
P0707,Phone,Electronics,53164.86,50847.0,Pending,53164.86,1707,West,Low
P0708,Watch,Accessories,61631.06,60344.57,Completed,61631.06,1708,North,Low
P0709,Bag,Accessories,30188.47,26794.68,Cancelled,30188.47,,South,High
P0710,Fan,HomeAppliance,86273.22,69682.47,Cancelled,86273.22,,East,Low
P0711,Laptop,Electronics,55182.44,50003.96,Completed,55182.44,,West,Low
P0712,Shoes,Clothing,28902.87,25621.93,Pending,28902.87,1712,West,Low
P0713,Bottle,Kitchen,715.47,632.01,Completed,715.47,1713,West,High
P0714,Chair,Furniture,8351.75,8606.07,Cancelled,8351.75,1714,North,High
P0715,Keyboard,Electronics,42083.41,36920.24,Pending,42083.41,1715,East,Low
P0716,Mixer,HomeAppliance,74957.9,78365.15,Pending,74957.9,1716,South,High
P0717,Mixer,HomeAppliance,57633.86,48697.6,Completed,57633.86,,West,Low
P0718,Shirt,Clothing,23258.38,22453.44,Completed,23258.38,1718,East,Low
P0719,Phone,Electronics,25765.52,26533.77,Completed,25765.52,1719,South,Medium
P0720,Bag,Accessories,51681.08,52747.01,Cancelled,51681.08,1720,West,High
P0721,Table,Furniture,36144.06,34417.26,Cancelled,36144.06,1721,North,Low
P0722,Shirt,Clothing,52645.17,42359.13,Completed,52645.17,1722,West,Medium
P0723,Phone,Electronics,45964.43,38093.77,Pending,45964.43,1723,East,Medium
P0724,Mixer,HomeAppliance,24525.11,24198.97,Pending,24525.11,1724,East,Medium
P0725,Mouse,Electronics,68661.32,63540.03,Completed,68661.32,1725,West,High
P0726,Shirt,Clothing,56174.07,57807.93,Completed,56174.07,1726,East,Medium
P0727,Fan,HomeAppliance,77721.36,67521.42,Completed,77721.36,1727,West,Medium
P0728,Mouse,Electronics,19444.81,17910.39,Cancelled,19444.81,1728,East,High
P0729,Bag,Accessories,42194.01,38243.34,Completed,42194.01,1729,West,Medium
P0730,Shirt,Clothing,12237.92,10300.29,Pending,12237.92,,North,Low
P0731,Fan,HomeAppliance,57070.08,51782.29,Completed,57070.08,1731,East,Medium
P0732,Bag,Accessories,52260.52,43503.52,Cancelled,52260.52,1732,North,Low
P0733,Headphones,Electronics,26575.65,22786.12,Completed,26575.65,1733,South,Low
P0734,Laptop,Electronics,18399.2,16034.82,Cancelled,18399.2,,South,Medium
P0735,Chair,Furniture,26207.64,24741.42,Completed,26207.64,1735,East,Medium
P0736,Laptop,Electronics,67156.82,66910.04,Completed,67156.82,1736,North,Medium
P0737,Shoes,Clothing,12275.64,11694.72,Completed,12275.64,1737,South,Medium
P0738,Bag,Accessories,87565.15,74334.04,Completed,87565.15,1738,West,Low
P0739,Headphones,Electronics,41534.62,33235.22,Completed,41534.62,,East,Medium
P0740,Keyboard,Electronics,14853.75,13803.24,Cancelled,14853.75,1740,East,Medium
P0741,Headphones,Electronics,82739.06,68500.55,Pending,82739.06,1741,North,Medium
P0742,Bag,Accessories,78280.32,78885.68,Completed,78280.32,1742,East,Low
P0743,Bottle,Kitchen,13124.76,11773.25,Completed,13124.76,1743,North,Medium
P0744,Keyboard,Electronics,23289.76,24318.08,Completed,23289.76,1744,East,Medium
P0745,Phone,Electronics,31041.07,29695.42,Pending,31041.07,1745,East,Low
P0746,Mixer,HomeAppliance,33090.53,32953.84,Completed,33090.53,1746,East,High
P0747,Table,Furniture,74325.98,66909.37,Completed,74325.98,1747,North,High
P0748,Watch,Accessories,31131.56,25511.11,Cancelled,31131.56,1748,North,High
P0749,Laptop,Electronics,92612.66,77011.98,Completed,92612.66,1749,North,High
P0750,Chair,Furniture,14634.12,12380.49,Completed,14634.12,1750,West,High
P0751,Table,Furniture,79974.98,73775.59,Completed,79974.98,1751,East,Medium
P0752,Bag,Accessories,57641.26,51163.25,Completed,57641.26,1752,East,Medium
P0753,Bag,Accessories,44685.19,42534.04,Completed,44685.19,,South,High
P0754,Table,Furniture,27203.13,26230.77,Completed,27203.13,1754,West,Low
P0755,Phone,Electronics,15637.93,14203.74,Completed,15637.93,1755,North,High
P0756,Headphones,Electronics,12032.14,10547.39,Completed,12032.14,,West,Medium
P0757,Shoes,Clothing,87080.07,71733.5,Pending,87080.07,1757,East,Low
P0758,Laptop,Electronics,47410.57,44618.28,Completed,47410.57,,West,Low
P0759,Shirt,Clothing,52169.82,45453.12,Completed,52169.82,1759,South,High
P0760,Mouse,Electronics,34323.08,28337.31,Pending,34323.08,1760,North,High
P0761,Headphones,Electronics,26875.69,26462.0,Pending,26875.69,1761,East,Medium
P0762,Bottle,Kitchen,49514.07,40856.12,Completed,49514.07,1762,West,Medium
P0763,Shoes,Clothing,97797.81,79612.41,Pending,97797.81,1763,West,Medium
P0764,Shirt,Clothing,55874.31,58238.36,Completed,55874.31,1764,South,Medium
P0765,Shoes,Clothing,14976.4,12521.83,Pending,14976.4,1765,East,Low
P0766,Phone,Electronics,66600.89,68717.89,Pending,66600.89,1766,North,Medium
P0767,Fan,HomeAppliance,31311.43,31170.46,Completed,31311.43,1767,East,Medium
P0768,Watch,Accessories,18113.16,16288.86,Pending,18113.16,1768,North,Low
P0769,Mixer,HomeAppliance,26907.47,22758.11,Pending,26907.47,1769,South,Low
P0770,Shoes,Clothing,10414.38,8821.64,Completed,10414.38,1770,North,Low
P0771,Phone,Electronics,87221.54,76569.82,Completed,87221.54,1771,East,Low
P0772,Watch,Accessories,26295.11,26813.84,Pending,26295.11,1772,South,High
P0773,Bottle,Kitchen,25922.95,24890.7,Pending,25922.95,1773,West,Low
P0774,Bag,Accessories,54787.61,53521.02,Completed,54787.61,1774,South,Low
P0775,Shirt,Clothing,72239.0,73121.64,Cancelled,72239.0,1775,West,High
P0776,Keyboard,Electronics,16564.25,14666.28,Completed,16564.25,1776,North,Medium
P0777,Mixer,HomeAppliance,36070.01,31187.97,Completed,36070.01,,West,High
P0778,Watch,Accessories,23556.6,21393.35,Completed,23556.6,,South,Low
P0779,Fan,HomeAppliance,46479.59,39585.3,Pending,46479.59,1779,South,High
P0780,Phone,Electronics,31811.45,31892.36,Pending,31811.45,1780,West,Low
P0781,Headphones,Electronics,3784.63,3730.36,Completed,3784.63,1781,East,High
P0782,Table,Furniture,72095.79,75686.03,Pending,72095.79,1782,South,Medium
P0783,Chair,Furniture,30395.55,28578.21,Pending,30395.55,1783,South,Medium
P0784,Bottle,Kitchen,28717.47,29443.1,Completed,28717.47,1784,West,Low
P0785,Bag,Accessories,79431.34,76807.85,Pending,79431.34,1785,East,Low
P0786,Laptop,Electronics,9041.29,8662.57,Cancelled,9041.29,1786,East,Medium
P0787,Fan,HomeAppliance,658.37,624.49,Completed,658.37,1787,North,Medium
P0788,Laptop,Electronics,63942.64,53794.53,Pending,63942.64,1788,North,High
P0789,Bag,Accessories,18617.04,18386.36,Cancelled,18617.04,1789,West,High
P0790,Keyboard,Electronics,89082.35,79595.77,Pending,89082.35,1790,South,Medium
P0791,Shoes,Clothing,42984.55,38412.86,Completed,42984.55,1791,East,Medium
P0792,Keyboard,Electronics,936.91,907.73,Pending,936.91,1792,North,Low
P0793,Watch,Accessories,29338.99,30848.65,Pending,29338.99,1793,South,High
P0794,Laptop,Electronics,48663.04,41658.56,Completed,48663.04,1794,South,Medium
P0795,Mouse,Electronics,63948.17,53305.26,Completed,63948.17,1795,East,Medium
P0796,Watch,Accessories,26759.24,26280.56,Pending,26759.24,1796,West,Low
P0797,Mixer,HomeAppliance,8638.68,7395.85,Completed,8638.68,1797,North,Low
P0798,Laptop,Electronics,30989.9,32280.48,Completed,30989.9,1798,North,Medium
P0799,Bag,Accessories,61841.01,61702.5,Completed,61841.01,1799,West,High
P0800,Bag,Accessories,32101.22,33615.03,Completed,32101.22,1800,East,High
P0801,Shirt,Clothing,11154.7,10694.35,Completed,11154.7,1801,East,High
P0802,Keyboard,Electronics,7120.43,7431.62,Pending,7120.43,1802,West,Low
P0803,Phone,Electronics,39914.82,42005.24,Cancelled,39914.82,1803,North,High
P0804,Phone,Electronics,9566.29,8527.67,Completed,9566.29,1804,North,High
P0805,Headphones,Electronics,65304.11,52647.77,Completed,65304.11,1805,North,Low
P0806,Shoes,Clothing,72822.68,59777.91,Pending,72822.68,1806,South,High
P0807,Mixer,HomeAppliance,81831.1,74108.68,Pending,81831.1,1807,West,Low
P0808,Bottle,Kitchen,28686.19,23256.29,Completed,28686.19,1808,South,High
P0809,Watch,Accessories,25833.44,22507.98,Completed,25833.44,1809,East,Medium
P0810,Watch,Accessories,38210.1,31266.96,Completed,38210.1,1810,North,Low
P0811,Headphones,Electronics,50896.8,49978.19,Pending,50896.8,1811,West,Medium
P0812,Shoes,Clothing,28905.48,24148.79,Completed,28905.48,1812,West,High
P0813,Shoes,Clothing,81360.85,71759.64,Pending,81360.85,1813,East,High
P0814,Mixer,HomeAppliance,80628.39,65286.12,Completed,80628.39,1814,West,Medium
P0815,Chair,Furniture,29642.7,31012.93,Completed,29642.7,1815,West,High
P0816,Keyboard,Electronics,78761.41,64240.64,Completed,78761.41,1816,East,Medium
P0817,Keyboard,Electronics,28008.41,26046.11,Completed,28008.41,,North,Low
P0818,Keyboard,Electronics,48311.09,44439.61,Cancelled,48311.09,1818,South,Low
P0819,Shirt,Clothing,75532.95,78398.19,Cancelled,75532.95,1819,East,High
P0820,Bag,Accessories,42417.1,35028.87,Pending,42417.1,1820,East,High
P0821,Shoes,Clothing,48384.9,46389.49,Completed,48384.9,1821,South,Low
P0822,Bag,Accessories,65652.91,59475.51,Pending,65652.91,,West,Low
P0823,Phone,Electronics,26179.9,23594.15,Completed,26179.9,1823,East,Low
P0824,Bottle,Kitchen,70701.48,58127.95,Pending,70701.48,1824,South,Low
P0825,Keyboard,Electronics,5926.01,4803.79,Cancelled,5926.01,1825,East,Low
P0826,Bag,Accessories,28696.89,29393.61,Pending,28696.89,1826,West,Medium
P0827,Laptop,Electronics,42387.22,36382.27,Cancelled,42387.22,1827,West,Medium
P0828,Shoes,Clothing,10622.99,8540.5,Cancelled,10622.99,1828,East,High
P0829,Headphones,Electronics,79862.52,78146.76,Completed,79862.52,1829,East,High
P0830,Laptop,Electronics,50326.86,51578.68,Cancelled,50326.86,1830,West,Low
P0831,Headphones,Electronics,55095.08,57503.94,Cancelled,55095.08,1831,West,Low
P0832,Shoes,Clothing,76361.73,61912.69,Completed,76361.73,1832,North,Medium
P0833,Shoes,Clothing,25133.69,23069.38,Completed,25133.69,1833,West,High
P0834,Keyboard,Electronics,25829.95,25730.5,Completed,25829.95,1834,East,High
P0835,Shoes,Clothing,56885.54,48484.48,Completed,56885.54,1835,North,High
P0836,Phone,Electronics,10059.31,8414.91,Completed,10059.31,1836,North,Low
P0837,Bottle,Kitchen,12719.35,13301.15,Completed,12719.35,1837,North,Medium
P0838,Shoes,Clothing,14155.63,13583.85,Completed,14155.63,1838,South,Low
P0839,Watch,Accessories,34813.6,36266.79,Completed,34813.6,1839,South,Medium
P0840,Table,Furniture,21580.16,18132.4,Cancelled,21580.16,1840,West,Medium
P0841,Bottle,Kitchen,53325.28,53968.14,Completed,53325.28,1841,West,Low
P0842,Mixer,HomeAppliance,30804.96,25290.23,Completed,30804.96,1842,West,Medium
P0843,Chair,Furniture,71386.71,72353.64,Completed,71386.71,1843,West,High
P0844,Mouse,Electronics,81418.66,68731.23,Pending,81418.66,1844,South,Low
P0845,Shoes,Clothing,33562.61,34215.38,Completed,33562.61,1845,East,High
P0846,Shirt,Clothing,21240.16,22055.96,Cancelled,21240.16,1846,North,Medium
P0847,Mouse,Electronics,6365.07,5574.15,Completed,6365.07,1847,East,High
P0848,Fan,HomeAppliance,69722.07,67320.03,Cancelled,69722.07,1848,North,Low
P0849,Headphones,Electronics,76920.82,74986.79,Completed,76920.82,1849,West,High
P0850,Mouse,Electronics,83660.69,72072.53,Cancelled,83660.69,1850,North,Low
P0851,Fan,HomeAppliance,20298.52,19482.72,Completed,20298.52,1851,East,Medium
P0852,Headphones,Electronics,2464.17,2023.99,Cancelled,2464.17,1852,East,Low
P0853,Shoes,Clothing,71477.16,63023.36,Completed,71477.16,,North,High
P0854,Shirt,Clothing,11278.24,9546.17,Completed,11278.24,1854,North,Medium
P0855,Mixer,HomeAppliance,75937.73,72878.31,Completed,75937.73,1855,South,Low
P0856,Bag,Accessories,17204.97,14704.65,Cancelled,17204.97,1856,South,High
P0857,Shirt,Clothing,87260.6,77729.9,Completed,87260.6,1857,South,High
P0858,Shoes,Clothing,4802.98,3975.32,Cancelled,4802.98,1858,East,Medium
P0859,Fan,HomeAppliance,79143.72,64678.3,Completed,79143.72,1859,West,High
P0860,Bottle,Kitchen,45591.54,36860.26,Pending,45591.54,1860,South,Medium
P0861,Keyboard,Electronics,39649.08,32026.74,Completed,39649.08,1861,North,Low
P0862,Shoes,Clothing,75864.2,70556.03,Completed,75864.2,1862,North,Low
P0863,Fan,HomeAppliance,26229.27,21924.56,Completed,26229.27,1863,East,High
P0864,Chair,Furniture,15030.3,13596.7,Completed,15030.3,1864,North,High
P0865,Watch,Accessories,62664.51,60424.16,Completed,62664.51,1865,East,High
P0866,Headphones,Electronics,34291.66,27475.59,Completed,34291.66,1866,North,Low
P0867,Fan,HomeAppliance,68936.88,56353.66,Cancelled,68936.88,1867,West,Low
P0868,Headphones,Electronics,70206.18,62844.3,Completed,70206.18,1868,East,Medium
P0869,Laptop,Electronics,73284.83,67267.53,Cancelled,73284.83,1869,North,Medium
P0870,Mouse,Electronics,29271.98,28720.84,Completed,29271.98,1870,West,Low
P0871,Table,Furniture,14311.16,13046.11,Completed,14311.16,1871,North,Medium
P0872,Bottle,Kitchen,81056.61,70892.09,Cancelled,81056.61,1872,West,High
P0873,Shoes,Clothing,62647.56,50354.49,Pending,62647.56,1873,East,Low
P0874,Chair,Furniture,13249.6,11062.49,Completed,13249.6,1874,West,High
P0875,Watch,Accessories,31762.06,29134.45,Pending,31762.06,1875,West,Low
P0876,Fan,HomeAppliance,56470.83,50856.16,Completed,56470.83,1876,North,Medium
P0877,Shoes,Clothing,86397.02,76562.73,Completed,86397.02,1877,North,Low
P0878,Laptop,Electronics,84066.33,76596.98,Completed,84066.33,1878,South,Medium
P0879,Watch,Accessories,50475.8,41642.21,Completed,50475.8,1879,East,Medium
P0880,Watch,Accessories,66373.48,63212.56,Completed,66373.48,1880,East,Medium
P0881,Laptop,Electronics,66359.24,54845.53,Pending,66359.24,1881,South,High
P0882,Table,Furniture,79796.39,74788.97,Completed,79796.39,1882,North,Medium
P0883,Shoes,Clothing,5945.49,4897.32,Cancelled,5945.49,1883,West,Medium
P0884,Mixer,HomeAppliance,86053.8,69488.63,Pending,86053.8,1884,North,Low
P0885,Bottle,Kitchen,23108.82,19044.15,Completed,23108.82,1885,East,High
P0886,Mouse,Electronics,9362.0,8222.44,Completed,9362.0,1886,South,Medium
P0887,Bag,Accessories,40207.48,41328.92,Cancelled,40207.48,1887,East,High
P0888,Headphones,Electronics,58424.36,53964.3,Completed,58424.36,1888,South,High
P0889,Keyboard,Electronics,646.78,621.6,Cancelled,646.78,1889,North,Low
P0890,Laptop,Electronics,8800.41,7916.5,Completed,8800.41,1890,North,Medium
P0891,Table,Furniture,29012.06,26997.29,Pending,29012.06,1891,South,Low
P0892,Mouse,Electronics,77213.53,78098.86,Pending,77213.53,1892,West,High
P0893,Shirt,Clothing,34768.43,30454.84,Completed,34768.43,1893,West,Medium
P0894,Keyboard,Electronics,34756.7,29067.42,Pending,34756.7,1894,South,Low
P0895,Shirt,Clothing,60692.53,61605.07,Completed,60692.53,1895,South,High
P0896,Fan,HomeAppliance,26243.0,26795.71,Completed,26243.0,1896,North,Low
P0897,Bottle,Kitchen,58558.73,48601.9,Pending,58558.73,1897,West,Low
P0898,Laptop,Electronics,43678.08,42937.67,Completed,43678.08,1898,South,Low
P0899,Shirt,Clothing,14369.74,13647.23,Completed,14369.74,1899,South,High
P0900,Keyboard,Electronics,18241.48,18446.5,Pending,18241.48,1900,South,High
P0901,Mouse,Electronics,34614.12,34246.57,Cancelled,34614.12,1901,South,High
P0902,Shirt,Clothing,15971.37,14573.06,Pending,15971.37,1902,North,High
P0903,Table,Furniture,88304.45,75373.67,Completed,88304.45,1903,West,Medium
P0904,Watch,Accessories,40935.81,42593.76,Completed,40935.81,1904,East,Medium
P0905,Mixer,HomeAppliance,1939.37,1551.78,Pending,1939.37,1905,West,High
P0906,Shoes,Clothing,49888.58,44366.63,Completed,49888.58,1906,East,High
P0907,Mouse,Electronics,6843.99,6195.04,Completed,6843.99,1907,North,Low
P0908,Table,Furniture,48793.31,39376.64,Pending,48793.31,1908,North,Medium
P0909,Keyboard,Electronics,17014.77,14992.91,Pending,17014.77,1909,East,Medium
P0910,Table,Furniture,81411.96,69710.08,Pending,81411.96,1910,East,Medium
P0911,Mouse,Electronics,2637.3,2460.65,Pending,2637.3,,West,High
P0912,Chair,Furniture,21944.14,19656.64,Completed,21944.14,1912,North,Medium
P0913,Mouse,Electronics,19179.47,17365.86,Completed,19179.47,1913,East,Medium
P0914,Watch,Accessories,44350.32,42807.14,Completed,44350.32,1914,East,Low
P0915,Shirt,Clothing,8540.47,7356.75,Pending,8540.47,1915,West,Medium
P0916,Phone,Electronics,54127.48,51657.75,Completed,54127.48,1916,South,Low
P0917,Laptop,Electronics,50426.92,43432.73,Pending,50426.92,1917,South,High
P0918,Fan,HomeAppliance,76474.05,70618.37,Pending,76474.05,1918,North,Low
P0919,Chair,Furniture,78795.36,67435.5,Pending,78795.36,1919,East,High
P0920,Fan,HomeAppliance,44697.04,39974.27,Completed,44697.04,1920,West,Low
P0921,Keyboard,Electronics,10775.21,9156.74,Pending,10775.21,1921,North,Low
P0922,Table,Furniture,64687.45,59878.9,Pending,64687.45,1922,North,Medium
P0923,Laptop,Electronics,10714.67,10148.89,Cancelled,10714.67,1923,North,Low
P0924,Bottle,Kitchen,14362.92,13000.46,Completed,14362.92,1924,East,High
P0925,Shoes,Clothing,66440.6,65858.59,Completed,66440.6,1925,South,Low
P0926,Keyboard,Electronics,54623.65,49234.86,Pending,54623.65,1926,West,Medium
P0927,Chair,Furniture,63844.38,61626.95,Pending,63844.38,1927,South,Medium
P0928,Shoes,Clothing,15755.63,16561.14,Completed,15755.63,1928,West,Low
P0929,Keyboard,Electronics,7104.03,5710.05,Cancelled,7104.03,1929,West,High
P0930,Keyboard,Electronics,48474.34,42642.18,Completed,48474.34,1930,North,High
P0931,Shoes,Clothing,90569.15,74879.17,Completed,90569.15,1931,South,High
P0932,Chair,Furniture,52697.54,51662.31,Completed,52697.54,1932,East,High
P0933,Shirt,Clothing,8494.98,8089.52,Completed,8494.98,1933,West,Low
P0934,Keyboard,Electronics,17382.45,16626.62,Completed,17382.45,1934,North,High
P0935,Headphones,Electronics,69656.68,66264.79,Cancelled,69656.68,1935,East,Medium
P0936,Shirt,Clothing,36241.35,33192.43,Cancelled,36241.35,1936,West,Low
P0937,Fan,HomeAppliance,54964.58,44835.11,Pending,54964.58,1937,East,High
P0938,Mouse,Electronics,65905.71,65932.37,Completed,65905.71,1938,East,High
P0939,Bag,Accessories,6884.75,6797.86,Completed,6884.75,1939,South,Medium
P0940,Chair,Furniture,17261.03,14944.11,Pending,17261.03,,West,Low
P0941,Bag,Accessories,70890.81,72601.38,Cancelled,70890.81,1941,North,Medium
P0942,Mouse,Electronics,53728.82,48434.75,Pending,53728.82,1942,South,Low
P0943,Bottle,Kitchen,91827.12,74201.91,Pending,91827.12,1943,South,Low
P0944,Laptop,Electronics,36039.31,32749.79,Completed,36039.31,1944,South,Low
P0945,Mixer,HomeAppliance,89849.55,75293.69,Cancelled,89849.55,1945,West,Low
P0946,Keyboard,Electronics,1989.88,1876.13,Completed,1989.88,1946,South,High
P0947,Watch,Accessories,58692.26,53919.98,Completed,58692.26,1947,West,Low
P0948,Mouse,Electronics,65992.27,57924.1,Completed,65992.27,1948,West,High
P0949,Mouse,Electronics,13354.43,12679.19,Cancelled,13354.43,1949,East,Medium
P0950,Mixer,HomeAppliance,42712.17,44732.19,Pending,42712.17,1950,North,Medium
P0951,Watch,Accessories,39966.38,32194.65,Completed,39966.38,1951,South,High
P0952,Shirt,Clothing,68257.1,64435.76,Completed,68257.1,1952,West,Medium
P0953,Mixer,HomeAppliance,83659.54,74845.34,Completed,83659.54,1953,South,Medium
P0954,Watch,Accessories,33386.85,27015.92,Pending,33386.85,1954,South,High
P0955,Table,Furniture,70891.05,68418.33,Completed,70891.05,1955,South,High
P0956,Shoes,Clothing,76845.42,75862.9,Completed,76845.42,1956,North,Medium
P0957,Shoes,Clothing,33569.69,28122.19,Completed,33569.69,1957,West,High
P0958,Laptop,Electronics,72972.05,61182.32,Completed,72972.05,1958,West,Medium
P0959,Chair,Furniture,66201.99,53231.96,Completed,66201.99,1959,South,High
P0960,Mouse,Electronics,74619.7,72369.49,Completed,74619.7,1960,South,High
P0961,Shirt,Clothing,51069.33,46082.94,Cancelled,51069.33,1961,West,Medium
P0962,Laptop,Electronics,2614.22,2262.23,Completed,2614.22,1962,North,Low
P0963,Bag,Accessories,20545.41,21154.02,Completed,20545.41,1963,West,Low
P0964,Phone,Electronics,39381.27,34453.56,Completed,39381.27,1964,East,High
P0965,Headphones,Electronics,70028.53,59056.12,Pending,70028.53,1965,East,High
P0966,Bottle,Kitchen,20424.8,16959.47,Completed,20424.8,1966,West,Medium
P0967,Laptop,Electronics,30905.01,24771.16,Pending,30905.01,,West,High
P0968,Mouse,Electronics,62087.36,50099.82,Completed,62087.36,1968,West,High
P0969,Shirt,Clothing,73260.22,62376.98,Completed,73260.22,1969,East,Low
P0970,Bag,Accessories,36485.2,32664.43,Pending,36485.2,1970,East,High
P0971,Laptop,Electronics,45162.29,36869.74,Cancelled,45162.29,1971,South,High
P0972,Mixer,HomeAppliance,4708.06,3902.57,Completed,4708.06,1972,East,Medium
P0973,Keyboard,Electronics,88459.4,79320.84,Completed,88459.4,1973,South,Medium
P0974,Keyboard,Electronics,50304.3,41603.25,Completed,50304.3,1974,West,Low
P0975,Bag,Accessories,43067.78,38914.01,Completed,43067.78,1975,North,Medium
P0976,Table,Furniture,55489.65,45592.43,Completed,55489.65,1976,South,Medium
P0977,Phone,Electronics,63445.4,61418.89,Completed,63445.4,1977,West,High
P0978,Shoes,Clothing,41597.88,34888.96,Completed,41597.88,1978,East,Medium
P0979,Fan,HomeAppliance,36022.68,29296.49,Completed,36022.68,1979,South,Low
P0980,Watch,Accessories,8839.67,7667.01,Pending,8839.67,1980,East,Medium
P0981,Phone,Electronics,77270.38,70364.49,Completed,77270.38,1981,South,High
P0982,Watch,Accessories,15345.04,13836.93,Cancelled,15345.04,1982,East,Medium
P0983,Bag,Accessories,42313.49,34563.92,Completed,42313.49,1983,South,Low
P0984,Bottle,Kitchen,27413.24,26527.24,Completed,27413.24,1984,South,Low
P0985,Phone,Electronics,44953.58,42182.18,Pending,44953.58,1985,South,Medium
P0986,Watch,Accessories,47065.94,41311.66,Pending,47065.94,1986,West,Low
P0987,Fan,HomeAppliance,61995.0,61184.89,Pending,61995.0,1987,East,Medium
P0988,Fan,HomeAppliance,60133.51,49898.15,Completed,60133.51,1988,East,High
P0989,Bag,Accessories,8875.14,9002.31,Completed,8875.14,1989,West,Low
P0990,Table,Furniture,69677.21,63425.06,Pending,69677.21,1990,North,Medium
P0991,Shoes,Clothing,21762.36,20111.23,Completed,21762.36,1991,East,High
P0992,Keyboard,Electronics,92983.7,78166.02,Pending,92983.7,1992,South,Low
P0993,Mixer,HomeAppliance,33243.91,30774.66,Pending,33243.91,1993,West,High
P0994,Shirt,Clothing,18778.12,16665.46,Pending,18778.12,1994,East,High
P0995,Watch,Accessories,17733.05,15225.62,Cancelled,17733.05,1995,North,Low
P0996,Laptop,Electronics,88890.98,73547.61,Pending,88890.98,1996,East,Medium
P0997,Chair,Furniture,9244.93,8731.33,Pending,9244.93,1997,South,Medium
P0998,Table,Furniture,12647.27,13266.76,Completed,12647.27,1998,West,High
P0999,Fan,HomeAppliance,54284.91,56598.41,Cancelled,54284.91,1999,South,Low
P1000,Headphones,Electronics,55309.83,53204.48,Pending,55309.83,2000,East,Medium
